,intensity_raw,intensity_interp
361,9196.0,9275.0
362,9073.2,9138.8
363,8997.0,9046.4
364,8863.0,8900.0
365,8796.6,8935.2
366,8679.8,8743.2
367,8518.0,8597.8
368,8422.8,8489.4
369,8400.2,8447.2
370,8202.6,8238.6
371,8151.2,8228.2
372,7997.8,8106.0
373,7904.2,7997.4
374,7824.6,7872.4
375,7708.0,7776.4
376,7632.4,7696.2
377,7536.4,7638.0
378,7498.2,7609.0
379,7371.0,7450.6
380,7294.4,7326.0
381,7204.8,7338.8
382,7068.8,7122.2
383,6987.6,7055.8
384,6964.0,7020.0
385,6828.0,6918.8
386,6768.2,6812.6
387,6680.4,6659.8
388,6545.8,6577.8
389,6484.6,6537.8
390,6420.6,6433.6
391,6361.4,6378.2
392,6285.6,6323.8
393,6146.8,6216.4
394,6113.0,6195.8
395,6037.8,6070.6
396,6006.4,6057.4
397,5920.4,5924.2
398,5825.2,5903.0
399,0.0,0.0
400,0.0,0.0
