,intensity_raw,intensity_interp
363,9875.6,10003.8
364,9738.2,9845.4
365,9658.2,9763.4
366,9568.6,9704.6
367,9409.6,9554.4
368,9362.0,9454.0
369,9191.2,9294.2
370,9159.6,9308.6
371,9005.2,9141.0
372,8933.4,9037.0
373,8758.0,8897.0
374,8673.2,8785.8
375,8564.2,8696.2
376,8471.8,8558.0
377,8339.2,8482.2
378,8282.8,8381.2
379,8181.4,8264.2
380,8067.2,8207.6
381,7990.6,8070.2
382,7885.4,8007.6
383,7786.0,7886.8
384,7734.6,7818.6
385,7602.4,7670.0
386,7520.2,7555.6
387,7410.8,7462.4
388,7327.0,7452.8
389,7208.2,7340.6
390,7115.6,7183.6
391,7031.0,7003.2
392,6981.2,7005.6
393,6868.2,6997.8
394,6762.8,6799.0
395,6702.0,6793.6
396,6608.6,6713.4
397,6579.2,6600.6
398,6477.0,6580.2
399,0.0,0.0
400,0.0,0.0
