,intensity_raw,intensity_interp
362,10109.0,10291.4
363,10083.2,10215.6
364,9842.8,9911.8
365,9812.4,9965.8
366,9635.2,9770.0
367,9491.0,9578.0
368,9436.0,9561.8
369,9276.4,9356.6
370,9225.6,9301.0
371,9108.0,9244.0
372,8901.0,8991.8
373,8874.8,9026.6
374,8691.8,8699.0
375,8622.0,8721.0
376,8509.8,8596.4
377,8406.0,8495.6
378,8315.4,8424.8
379,8162.2,8225.8
380,8071.0,8204.2
381,8027.8,8069.8
382,7888.4,7959.4
383,7723.6,7797.0
384,7670.4,7755.4
385,7597.8,7691.4
386,7468.2,7543.8
387,7386.8,7447.2
388,7266.0,7378.2
389,7167.4,7264.4
390,7035.6,7130.2
391,7039.4,7134.4
392,6940.6,7042.2
393,6809.0,6888.8
394,6758.2,6771.4
395,6741.0,6812.4
396,6614.8,6731.8
397,6526.8,6584.8
398,6438.8,6483.2
399,0.0,0.0
400,0.0,0.0
